hospital,date,occupancy_combined,occupancy_combined_flagged,occupancy_icu,occupancy_icu_flagged,occupancy_acute,admissions_combined,admissions_icu
BMC,2020-03-12,0,0,0,0,0,0,0
BMC,2020-03-13,0,0,0,0,0,0,0
BMC,2020-03-14,0,0,0,0,0,0,0
BMC,2020-03-15,0,0,0,0,0,0,0
BMC,2020-03-16,0,0,0,0,0,0,0
BMC,2020-03-17,0,0,0,0,0,0,0
BMC,2020-03-18,1,1,0,0,1,2,0
BMC,2020-03-19,1,1,0,0,1,0,0
BMC,2020-03-20,0,0,0,0,0,0,0
BMC,2020-03-21,1,1,0,0,1,0,0
BMC,2020-03-22,0,0,0,0,0,0,0
BMC,2020-03-23,2,2,0,0,2,1,0
BMC,2020-03-24,3,3,0,0,3,1,0
BMC,2020-03-25,3,3,0,0,3,0,0
BMC,2020-03-26,3,3,0,0,3,1,0
BMC,2020-03-27,1,1,1,1,0,0,0
BMC,2020-03-28,1,1,0,0,1,2,0
BMC,2020-03-29,4,4,0,0,4,3,1
BMC,2020-03-30,4,4,1,1,3,2,0
BMC,2020-03-31,7,7,2,2,5,2,0
BMC,2020-04-01,9,9,2,2,7,2,1
BMC,2020-04-02,11,11,4,4,7,2,0
BMC,2020-04-03,12,12,5,5,7,3,0
BMC,2020-04-04,14,13,5,5,9,2,0
BMC,2020-04-05,15,14,6,6,9,5,0
BMC,2020-04-06,21,20,7,7,14,2,0
BMC,2020-04-07,24,23,8,8,16,0,0
BMC,2020-04-08,16,15,7,7,9,1,0
BMC,2020-04-09,15,15,7,7,8,4,0
BMC,2020-04-10,9,9,5,5,4,1,0
BMC,2020-04-11,12,12,6,6,6,4,0
BMC,2020-04-12,16,16,8,8,8,2,1
BMC,2020-04-13,14,14,9,9,5,2,0
BMC,2020-04-14,19,19,8,8,11,1,0
BMC,2020-04-15,21,21,9,9,12,4,0
BMC,2020-04-16,17,17,8,8,9,0,0
BMC,2020-04-17,17,17,7,7,10,5,0
BMC,2020-04-18,18,18,7,7,11,3,0
BMC,2020-04-19,20,20,7,7,13,3,0
BMC,2020-04-20,22,22,8,8,14,3,0
BMC,2020-04-21,22,22,11,11,11,2,0
BMC,2020-04-22,23,23,8,8,15,2,0
BMC,2020-04-23,23,23,7,7,16,6,0
BMC,2020-04-24,26,26,10,10,16,5,0
BMC,2020-04-25,28,28,10,10,18,2,0
BMC,2020-04-26,26,26,10,10,16,1,0
BMC,2020-04-27,25,25,9,9,16,3,0
BMC,2020-04-28,28,28,9,9,19,3,1
BMC,2020-04-29,21,21,7,7,14,2,0
BMC,2020-04-30,25,25,8,8,17,2,0
BMC,2020-05-01,25,25,9,9,16,5,0
BMC,2020-05-02,28,28,10,10,18,4,0
BMC,2020-05-03,26,26,9,9,17,5,1
BMC,2020-05-04,30,30,8,8,22,7,0
BMC,2020-05-05,27,27,11,11,16,3,0
BMC,2020-05-06,27,27,12,12,15,5,0
BMC,2020-05-07,26,26,14,14,12,2,0
BMC,2020-05-08,24,24,11,11,13,2,0
BMC,2020-05-09,24,24,11,11,13,4,0
BMC,2020-05-10,28,28,10,10,18,3,0
BMC,2020-05-11,34,34,8,8,26,9,0
BMC,2020-05-12,37,36,11,11,26,5,0
BMC,2020-05-13,39,36,11,11,28,5,0
BMC,2020-05-14,40,38,10,10,30,4,0
BMC,2020-05-15,42,40,11,11,31,4,0
BMC,2020-05-16,38,36,11,11,27,5,0
BMC,2020-05-17,40,38,14,14,26,2,0
BMC,2020-05-18,38,36,15,15,23,2,0
BMC,2020-05-19,38,36,15,15,23,6,0
BMC,2020-05-20,37,34,16,16,21,1,0
BMC,2020-05-21,35,32,16,16,19,3,0
BMC,2020-05-22,40,37,14,14,26,13,1
BMC,2020-05-23,47,44,20,20,27,6,0
BMC,2020-05-24,44,41,17,17,27,3,0
BMC,2020-05-25,41,38,19,19,22,2,0
BMC,2020-05-26,41,38,19,19,22,4,0
BMC,2020-05-27,40,37,17,17,23,4,0
BMC,2020-05-28,36,34,14,14,22,2,0
BMC,2020-05-29,32,30,14,14,18,1,0
BMC,2020-05-30,28,25,15,15,13,2,0
BMC,2020-05-31,28,26,13,13,15,2,0
BMC,2020-06-01,26,25,14,14,12,0,0
BMC,2020-06-02,27,26,14,14,13,6,0
BMC,2020-06-03,29,28,13,13,16,3,0
BMC,2020-06-04,28,27,12,12,16,5,0
BMC,2020-06-05,32,31,13,13,19,4,0
BMC,2020-06-06,36,34,13,13,23,6,0
BMC,2020-06-07,39,36,13,13,26,3,0
BMC,2020-06-08,35,32,14,14,21,0,0
BMC,2020-06-09,30,27,12,12,18,0,0
BMC,2020-06-10,23,19,9,9,14,2,0
BMC,2020-06-11,24,21,8,8,16,3,0
BMC,2020-06-12,21,18,7,7,14,2,0
BMC,2020-06-13,18,16,8,8,10,2,0
BMC,2020-06-14,18,16,8,8,10,2,0
BMC,2020-06-15,19,16,8,8,11,2,0
BMC,2020-06-16,22,19,9,9,13,0,0
BMC,2020-06-17,23,20,9,9,14,1,0
BMC,2020-06-18,23,19,7,7,16,3,0
BMC,2020-06-19,21,18,9,9,12,1,0
BMC,2020-06-20,20,16,10,10,10,1,0
BMC,2020-06-21,19,15,9,9,10,0,0
BMC,2020-06-22,19,14,8,8,11,0,0
BMC,2020-06-23,17,12,7,7,10,2,0
BMC,2020-06-24,18,13,7,7,11,2,0
BMC,2020-06-25,16,12,8,8,8,0,0
BMC,2020-06-26,15,11,6,6,9,0,0
BMC,2020-06-27,13,9,5,5,8,1,0
BMC,2020-06-28,15,12,5,5,10,5,0
BMC,2020-06-29,14,10,6,6,8,1,0
BMC,2020-06-30,19,14,6,6,13,5,0
BMC,2020-07-01,19,14,8,8,11,1,0
BMC,2020-07-02,19,16,5,5,14,5,0
BMC,2020-07-03,17,15,5,5,12,2,0
BMC,2020-07-04,17,15,6,6,11,2,0
BMC,2020-07-05,20,18,6,6,14,3,0
BMC,2020-07-06,20,18,8,8,12,3,0
BMC,2020-07-07,22,19,9,9,13,2,0
BMC,2020-07-08,15,12,5,5,10,0,0
BMC,2020-07-09,17,14,4,4,13,5,1
BMC,2020-07-10,17,15,4,4,13,2,0
BMC,2020-07-11,17,15,4,4,13,1,0
BMC,2020-07-12,18,16,4,4,14,0,0
BMC,2020-07-13,16,14,4,4,12,3,0
BMC,2020-07-14,19,17,4,4,15,3,0
BMC,2020-07-15,18,16,5,5,13,1,1
BMC,2020-07-16,18,14,4,4,14,1,0
BMC,2020-07-17,16,12,2,2,14,1,0
BMC,2020-07-18,18,15,2,2,16,7,0
BMC,2020-07-19,21,18,2,2,19,1,0
BMC,2020-07-20,20,17,3,3,17,2,0
BMC,2020-07-21,21,18,3,3,18,1,0
BMC,2020-07-22,22,19,4,4,18,2,0
BMC,2020-07-23,19,15,4,4,15,0,0
BMC,2020-07-24,15,12,4,4,11,3,0
BMC,2020-07-25,18,15,4,4,14,2,0
BMC,2020-07-26,21,18,4,4,17,2,0
BMC,2020-07-27,23,20,4,4,19,2,0
BMC,2020-07-28,23,20,4,4,19,1,0
BMC,2020-07-29,23,20,3,3,20,2,0
BMC,2020-07-30,23,19,3,3,20,2,0
BMC,2020-07-31,21,17,3,3,18,3,0
BMC,2020-08-01,19,14,2,2,17,4,0
BMC,2020-08-02,21,16,3,3,18,1,0
BMC,2020-08-03,21,16,2,2,19,2,0
BMC,2020-08-04,21,15,4,4,17,4,1
BMC,2020-08-05,20,14,4,4,16,1,0
BMC,2020-08-06,19,14,4,4,15,1,0
BMC,2020-08-07,20,14,4,4,16,2,0
BMC,2020-08-08,21,13,5,5,16,3,0
BMC,2020-08-09,22,14,5,5,17,1,0
BMC,2020-08-10,18,11,4,4,14,0,0
BMC,2020-08-11,17,10,4,4,13,2,0
BMC,2020-08-12,18,12,3,3,15,4,0
BMC,2020-08-13,20,14,3,3,17,2,0
BMC,2020-08-14,21,16,3,3,18,4,0
BMC,2020-08-15,19,13,3,3,16,3,0
BMC,2020-08-16,17,12,3,3,14,0,0
BMC,2020-08-17,15,11,3,3,12,1,0
BMC,2020-08-18,14,10,3,3,11,1,0
BMC,2020-08-19,15,11,2,2,13,3,0
BMC,2020-08-20,14,9,2,2,12,1,0
BMC,2020-08-21,12,8,1,1,11,1,0
BMC,2020-08-22,14,9,1,1,13,3,0
BMC,2020-08-23,15,10,0,0,15,1,0
BMC,2020-08-24,18,13,0,0,18,3,0
BMC,2020-08-25,18,13,0,0,18,4,0
BMC,2020-08-26,20,16,0,0,20,2,0
BMC,2020-08-27,19,15,0,0,19,4,0
BMC,2020-08-28,21,16,1,1,20,1,0
BMC,2020-08-29,20,15,1,1,19,2,0
BMC,2020-08-30,16,11,1,1,15,1,0
BMC,2020-08-31,18,13,2,2,16,1,0
BMC,2020-09-01,18,13,3,3,15,2,0
BMC,2020-09-02,17,12,3,3,14,2,0
BMC,2020-09-03,19,15,4,4,15,2,1
BMC,2020-09-04,17,12,6,6,11,1,0
BMC,2020-09-05,17,11,5,5,12,1,0
BMC,2020-09-06,18,12,3,3,15,1,0
BMC,2020-09-07,18,12,4,4,14,0,0
BMC,2020-09-08,20,13,5,5,15,4,0
BMC,2020-09-09,21,13,4,4,17,0,0
BMC,2020-09-10,16,10,4,4,12,1,0
BMC,2020-09-11,14,10,4,4,10,1,0
BMC,2020-09-12,12,8,3,3,9,0,0
BMC,2020-09-13,13,9,3,3,10,3,0
BMC,2020-09-14,12,9,4,4,8,0,0
BMC,2020-09-15,10,7,3,3,7,0,0
BMC,2020-09-16,8,6,2,2,6,0,0
BMC,2020-09-17,7,5,2,2,5,0,0
BMC,2020-09-18,8,5,1,1,7,2,0
BMC,2020-09-19,8,6,1,1,7,1,0
BMC,2020-09-20,7,4,1,1,6,0,0
BMC,2020-09-21,7,4,2,2,5,0,0
BMC,2020-09-22,9,6,2,2,7,3,0
BMC,2020-09-23,7,6,3,3,4,2,0
BMC,2020-09-24,9,8,3,3,6,1,0
BMC,2020-09-25,9,8,3,3,6,1,0
BMC,2020-09-26,7,6,3,3,4,1,0
BMC,2020-09-27,6,4,2,2,4,0,0
BMC,2020-09-28,6,4,1,1,5,1,0
BMC,2020-09-29,5,3,2,2,3,0,0
BMC,2020-09-30,5,3,2,2,3,0,0
BMC,2020-10-01,5,3,2,2,3,1,0
BMC,2020-10-02,6,4,3,3,3,0,0
BMC,2020-10-03,6,3,2,2,4,2,0
BMC,2020-10-04,8,5,3,3,5,0,0
BMC,2020-10-05,9,5,2,2,7,0,0
BMC,2020-10-06,10,6,2,2,8,1,0
BMC,2020-10-07,9,6,3,3,6,0,0
BMC,2020-10-08,9,6,2,2,7,1,0
BMC,2020-10-09,10,6,3,3,7,3,1
BMC,2020-10-10,11,8,3,3,8,1,1
BMC,2020-10-11,9,6,2,2,7,0,0
BMC,2020-10-12,9,7,2,2,7,2,0
BMC,2020-10-13,8,6,3,3,5,0,0
BMC,2020-10-14,7,5,3,3,4,0,0
BMC,2020-10-15,9,7,4,4,5,1,0
BMC,2020-10-16,11,9,2,2,9,4,0
BMC,2020-10-17,8,5,2,2,6,3,0
BMC,2020-10-18,10,7,4,4,6,1,0
BMC,2020-10-19,11,8,4,4,7,1,0
BMC,2020-10-20,11,8,5,5,6,2,0
BMC,2020-10-21,11,9,4,4,7,2,0
BMC,2020-10-22,9,7,2,2,7,1,0
BMC,2020-10-23,7,5,1,1,6,2,0
BMC,2020-10-24,6,5,1,1,5,2,0
BMC,2020-10-25,9,8,2,2,7,3,0
BMC,2020-10-26,12,11,3,3,9,2,0
BMC,2020-10-27,10,8,4,4,6,1,0
BMC,2020-10-28,11,9,3,3,8,0,0
BMC,2020-10-29,11,9,3,3,8,1,0
BMC,2020-10-30,9,7,3,3,6,1,0
BMC,2020-10-31,10,7,2,2,8,1,0
BMC,2020-11-01,10,6,2,2,8,1,0
BMC,2020-11-02,12,8,2,2,10,3,1
BMC,2020-11-03,12,9,3,3,9,1,0
BMC,2020-11-04,11,8,3,3,8,1,0
BMC,2020-11-05,10,7,3,3,7,0,0
BMC,2020-11-06,11,8,2,2,9,1,0
BMC,2020-11-07,12,9,1,1,11,2,0
BMC,2020-11-08,13,11,3,3,10,4,1
BMC,2020-11-09,17,15,4,4,13,4,0
BMC,2020-11-10,21,19,4,4,17,4,0
BMC,2020-11-11,23,21,3,3,20,3,0
BMC,2020-11-12,23,21,4,4,19,2,0
BMC,2020-11-13,23,20,3,3,20,9,0
BMC,2020-11-14,26,22,4,4,22,3,0
BMC,2020-11-15,30,26,3,3,27,3,0
BMC,2020-11-16,29,26,3,3,26,9,0
BMC,2020-11-17,32,31,5,5,27,6,0
BMC,2020-11-18,35,33,6,6,29,4,0
BMC,2020-11-19,40,38,5,5,35,9,1
BMC,2020-11-20,44,39,8,8,36,4,0
BMC,2020-11-21,43,38,5,5,38,9,1
BMC,2020-11-22,42,37,5,5,37,4,0
BMC,2020-11-23,44,39,6,6,38,7,0
BMC,2020-11-24,48,44,6,6,42,8,0
BMC,2020-11-25,48,46,10,10,38,9,0
BMC,2020-11-26,53,48,12,12,41,7,0
BMC,2020-11-27,49,45,11,11,38,8,0
BMC,2020-11-28,51,46,12,12,39,3,0
BMC,2020-11-29,49,44,12,12,37,3,0
BMC,2020-11-30,47,42,12,12,35,4,0
BMC,2020-12-01,49,43,11,11,38,4,0
BMC,2020-12-02,45,42,12,12,33,4,0
BMC,2020-12-03,46,41,12,12,34,2,0
BMC,2020-12-04,48,42,11,11,37,3,0
BMC,2020-12-05,46,40,9,9,37,8,0
BMC,2020-12-06,46,38,13,13,33,5,0
BMC,2020-12-07,45,36,10,10,35,11,0
BMC,2020-12-08,48,39,10,10,38,5,0
BMC,2020-12-09,45,38,10,10,35,6,0
BMC,2020-12-10,42,36,10,10,32,4,0
BMC,2020-12-11,39,37,10,10,29,5,0
BMC,2020-12-12,40,32,11,11,29,4,0
BMC,2020-12-13,38,32,9,9,29,3,0
BMC,2020-12-14,38,34,11,11,27,3,0
BMC,2020-12-15,42,39,11,11,31,3,0
BMC,2020-12-16,44,38,11,11,33,6,0
BMC,2020-12-17,44,36,13,13,31,4,0
BMC,2020-12-18,41,34,12,12,29,5,0
BMC,2020-12-19,43,33,12,12,31,1,0
BMC,2020-12-20,47,36,11,11,36,8,0
BMC,2020-12-21,53,44,12,12,41,5,0
BMC,2020-12-22,51,41,13,13,38,8,0
BMC,2020-12-23,46,38,15,15,31,4,0
BMC,2020-12-24,41,32,15,15,26,1,0
BMC,2020-12-25,39,30,12,12,27,9,0
BMC,2020-12-26,52,43,15,15,37,7,0
BMC,2020-12-27,55,45,15,15,40,5,0
BMC,2020-12-28,52,41,15,15,37,0,0
BMC,2020-12-29,53,41,14,14,39,6,0
BMC,2020-12-30,56,43,15,15,41,4,0
BMC,2020-12-31,48,39,14,14,34,5,0
BMC,2021-01-01,45,34,15,15,30,2,0
BMC,2021-01-02,47,36,15,15,32,5,0
BMC,2021-01-03,52,42,14,14,38,3,0
BMC,2021-01-04,58,47,13,13,45,4,0
BMC,2021-01-05,57,43,14,14,43,2,0
BMC,2021-01-06,59,39,17,17,42,7,0
BMC,2021-01-07,60,41,17,17,43,4,0
BMC,2021-01-08,59,39,15,15,44,6,0
BMC,2021-01-09,51,38,14,14,37,4,0
BMC,2021-01-10,58,45,14,14,44,6,0
BMC,2021-01-11,57,45,12,12,45,3,0
BMC,2021-01-12,51,38,14,14,37,3,0
BMC,2021-01-13,52,39,11,11,41,5,0
BMC,2021-01-14,47,38,11,11,36,2,0
BMC,2021-01-15,41,32,12,12,29,6,0
BMC,2021-01-16,40,33,10,10,30,5,0
BMC,2021-01-17,40,34,11,11,29,2,0
BMC,2021-01-18,40,34,9,9,31,3,0
BMC,2021-01-19,44,38,12,12,32,7,0
BMC,2021-01-20,45,35,13,13,32,6,0
BMC,2021-01-21,52,42,11,11,41,7,0
BMC,2021-01-22,45,35,12,12,33,3,0
BMC,2021-01-23,45,34,13,13,32,6,1
BMC,2021-01-24,46,34,13,13,33,4,0
BMC,2021-01-25,48,36,14,14,34,8,0
BMC,2021-01-26,47,34,16,16,31,5,2
BMC,2021-01-27,43,31,16,16,27,4,0
BMC,2021-01-28,45,34,16,16,29,6,0
BMC,2021-01-29,36,28,14,14,22,2,0
BMC,2021-01-30,33,25,13,13,20,3,0
BMC,2021-01-31,36,29,13,13,23,5,0
BMC,2021-02-01,38,30,15,15,23,6,0
BMC,2021-02-02,43,35,15,15,28,7,0
BMC,2021-02-03,42,33,16,16,26,5,0
BMC,2021-02-04,43,33,14,14,29,2,0
BMC,2021-02-05,39,29,13,13,26,1,0
BMC,2021-02-06,41,32,15,15,26,3,0
BMC,2021-02-07,45,35,15,15,30,6,0
BMC,2021-02-08,43,33,14,14,29,2,0
BMC,2021-02-09,39,30,13,13,26,1,0
BMC,2021-02-10,37,26,13,13,24,1,0
BMC,2021-02-11,35,24,14,14,21,2,0
BMC,2021-02-12,35,25,14,14,21,1,0
BMC,2021-02-13,34,22,13,13,21,3,0
BMC,2021-02-14,33,20,11,11,22,2,0
BMC,2021-02-15,33,20,14,14,19,2,2
BMC,2021-02-16,32,20,11,11,21,2,0
BMC,2021-02-17,29,17,12,12,17,3,0
BMC,2021-02-18,35,21,13,13,22,3,1
BMC,2021-02-19,34,21,13,13,21,2,0
BMC,2021-02-20,36,23,13,13,23,5,0
BMC,2021-02-21,32,20,11,11,21,0,0
BMC,2021-02-22,34,22,14,14,20,4,0
BMC,2021-02-23,31,18,11,11,20,3,0
BMC,2021-02-24,32,21,11,11,21,3,0
BMC,2021-02-25,32,20,6,6,26,0,0
BMC,2021-02-26,28,17,6,6,22,2,0
BMC,2021-02-27,29,19,5,5,24,5,0
BMC,2021-02-28,31,21,7,7,24,1,0
BMC,2021-03-01,33,22,7,7,26,4,0
BMC,2021-03-02,32,22,8,8,24,2,0
BMC,2021-03-03,30,20,5,5,25,2,0
BMC,2021-03-04,29,17,6,6,23,2,0
BMC,2021-03-05,27,17,8,8,19,5,0
BMC,2021-03-06,29,17,7,7,22,4,0
BMC,2021-03-07,32,20,6,6,26,4,1
BMC,2021-03-08,29,18,5,5,24,2,0
BMC,2021-03-09,28,16,7,7,21,4,0
BMC,2021-03-10,28,17,5,5,23,0,0
BMC,2021-03-11,26,17,4,4,22,4,0
BMC,2021-03-12,22,14,4,4,18,0,0
BMC,2021-03-13,23,15,5,5,18,4,0
BMC,2021-03-14,26,15,5,5,21,3,0
BMC,2021-03-15,27,17,5,5,22,3,0
BMC,2021-03-16,22,14,5,5,17,3,0
BMC,2021-03-17,26,19,5,5,21,5,0
BMC,2021-03-18,26,19,7,7,19,4,0
BMC,2021-03-19,25,20,5,5,20,3,0
BMC,2021-03-20,26,19,5,5,21,4,0
BMC,2021-03-21,25,19,4,4,21,3,0
BMC,2021-03-22,25,17,6,6,19,4,0
BMC,2021-03-23,26,19,5,5,21,1,0
BMC,2021-03-24,24,16,6,6,18,1,0
BMC,2021-03-25,25,16,5,5,20,6,0
BMC,2021-03-26,28,20,5,5,23,6,0
BMC,2021-03-27,22,14,5,5,17,4,0
BMC,2021-03-28,25,16,7,7,18,3,0
BMC,2021-03-29,25,17,7,7,18,1,0
BMC,2021-03-30,24,14,6,6,18,1,0
BMC,2021-03-31,25,16,5,5,20,5,0
BMC,2021-04-01,26,19,5,5,21,5,0
BMC,2021-04-02,30,22,5,5,25,7,0
BMC,2021-04-03,30,22,5,5,25,2,0
BMC,2021-04-04,27,18,4,4,23,2,0
BMC,2021-04-05,30,21,5,5,25,7,0
BMC,2021-04-06,31,23,8,8,23,4,0
BMC,2021-04-07,32,23,9,9,23,2,0
BMC,2021-04-08,32,22,8,8,24,4,0
BMC,2021-04-09,29,19,8,8,21,3,0
BMC,2021-04-10,32,22,8,8,24,2,0
BMC,2021-04-11,32,23,7,7,25,2,0
BMC,2021-04-12,34,25,7,7,27,5,0
BMC,2021-04-13,31,23,10,10,21,6,0
BMC,2021-04-14,33,24,9,9,24,3,0
BMC,2021-04-15,35,25,8,8,27,7,0
BMC,2021-04-16,35,25,9,9,26,2,0
BMC,2021-04-17,38,26,9,9,29,4,0
BMC,2021-04-18,38,26,7,7,31,8,0
BMC,2021-04-19,41,27,10,10,31,4,0
BMC,2021-04-20,40,25,10,10,30,4,0
BMC,2021-04-21,36,24,8,8,28,1,0
BMC,2021-04-22,29,18,8,8,21,2,0
BMC,2021-04-23,29,18,10,10,19,6,1
BMC,2021-04-24,34,22,11,11,23,4,0
BMC,2021-04-25,33,24,10,10,23,3,0
BMC,2021-04-26,36,24,10,10,26,4,0
BMC,2021-04-27,40,28,11,11,29,4,0
BMC,2021-04-28,30,18,12,12,18,2,0
BMC,2021-04-29,32,21,12,12,20,2,0
BMC,2021-04-30,34,22,10,10,24,5,0
BMC,2021-05-01,33,19,8,8,25,2,0
BMC,2021-05-02,34,21,8,8,26,2,1
BMC,2021-05-03,32,19,8,8,24,6,0
BMC,2021-05-04,34,21,8,8,26,2,0
BMC,2021-05-05,32,20,8,8,24,3,0
BMC,2021-05-06,34,21,8,8,26,4,0
BMC,2021-05-07,34,22,9,9,25,3,0
BMC,2021-05-08,33,22,8,8,25,3,0
BMC,2021-05-09,30,19,7,7,23,1,0
BMC,2021-05-10,32,21,8,8,24,3,0
BMC,2021-05-11,32,20,9,9,23,1,0
BMC,2021-05-12,29,18,10,10,19,2,0
BMC,2021-05-13,28,15,9,9,19,1,0
BMC,2021-05-14,28,14,11,11,17,2,0
BMC,2021-05-15,26,11,12,12,14,1,0
BMC,2021-05-16,27,14,9,9,18,2,0
BMC,2021-05-17,29,16,10,10,19,2,0
BMC,2021-05-18,27,11,13,13,14,1,0
BMC,2021-05-19,26,10,12,12,14,1,0
BMC,2021-05-20,24,13,9,9,15,1,0
BMC,2021-05-21,24,12,9,9,15,1,0
BMC,2021-05-22,23,11,8,8,15,1,0
BMC,2021-05-23,24,12,7,7,17,1,0
BMC,2021-05-24,22,9,7,7,15,0,0
BMC,2021-05-25,23,9,7,7,16,1,0
BMC,2021-05-26,22,9,5,5,17,1,0
BMC,2021-05-27,18,7,4,4,14,0,0
BMC,2021-05-28,16,6,3,3,13,1,0
BMC,2021-05-29,15,5,5,5,10,0,0
BMC,2021-05-30,16,6,5,5,11,0,0
BMC,2021-05-31,17,7,4,4,13,2,0
BMC,2021-06-01,18,8,3,3,15,0,0
BMC,2021-06-02,19,10,2,2,17,0,0
BMC,2021-06-03,17,8,4,4,13,0,0
BMC,2021-06-04,14,3,3,3,11,1,0
BMC,2021-06-05,16,4,3,3,13,0,0
BMC,2021-06-06,16,4,2,2,14,0,0
BMC,2021-06-07,16,5,2,2,14,1,0
BMC,2021-06-08,14,2,2,2,12,1,0
BMC,2021-06-09,13,2,2,2,11,0,0
BMC,2021-06-10,13,3,2,2,11,1,0
BMC,2021-06-11,12,4,3,3,9,0,0
BMC,2021-06-12,9,2,2,2,7,0,0
BMC,2021-06-13,10,3,2,2,8,1,0
BMC,2021-06-14,11,4,3,3,8,0,0
BMC,2021-06-15,9,4,2,2,7,0,0
BMC,2021-06-16,8,4,3,3,5,0,0
BMC,2021-06-17,9,5,3,3,6,0,0
BMC,2021-06-18,8,3,3,3,5,1,0
BMC,2021-06-19,8,3,3,3,5,0,0
BMC,2021-06-20,9,4,3,3,6,0,0
BMC,2021-06-21,10,5,4,4,6,0,0
BMC,2021-06-22,9,5,3,3,6,1,0
BMC,2021-06-23,11,7,3,3,8,0,0
BMC,2021-06-24,12,7,4,4,8,0,0
BMC,2021-06-25,13,8,4,4,9,0,0
BMC,2021-06-26,12,7,2,2,10,0,0
BMC,2021-06-27,11,6,2,2,9,2,0
BMC,2021-06-28,11,6,2,2,9,0,0
BMC,2021-06-29,10,4,2,2,8,1,0
BMC,2021-06-30,11,5,2,2,9,1,0
BMC,2021-07-01,12,4,3,3,9,0,0
BMC,2021-07-02,11,3,3,3,8,0,0
BMC,2021-07-03,8,3,3,3,5,2,0
BMC,2021-07-04,10,5,3,3,7,1,0
BMC,2021-07-05,9,4,4,4,5,1,0
BMC,2021-07-06,10,5,5,5,5,3,0
BMC,2021-07-07,11,6,5,5,6,1,0
BMC,2021-07-08,11,6,5,5,6,1,0
BMC,2021-07-09,13,8,5,5,8,3,0
BMC,2021-07-10,13,7,4,4,9,0,0
BMC,2021-07-11,10,4,5,5,5,0,0
BMC,2021-07-12,10,3,5,5,5,0,0
BMC,2021-07-13,10,4,5,5,5,1,0
BMC,2021-07-14,11,5,5,5,6,1,0
BMC,2021-07-15,10,4,5,5,5,0,0
BMC,2021-07-16,9,4,4,4,5,0,0
BMC,2021-07-17,9,2,3,3,6,0,0
BMC,2021-07-18,10,3,3,3,7,1,0
BMC,2021-07-19,10,3,3,3,7,0,0
BMC,2021-07-20,10,3,3,3,7,0,0
BMC,2021-07-21,9,2,3,3,6,0,0
BMC,2021-07-22,9,3,1,1,8,2,0
BMC,2021-07-23,10,4,1,1,9,1,0
BMC,2021-07-24,9,4,1,1,8,1,0
BMC,2021-07-25,7,3,1,1,6,0,0
BMC,2021-07-26,8,4,1,1,7,0,0
BMC,2021-07-27,9,5,1,1,8,1,0
BMC,2021-07-28,7,3,1,1,6,0,0
BMC,2021-07-29,10,6,1,1,9,2,0
BMC,2021-07-30,9,4,1,1,8,0,0
BMC,2021-07-31,8,3,1,1,7,0,0
BMC,2021-08-01,8,3,1,1,7,2,0
BMC,2021-08-02,9,5,1,1,8,0,0
BMC,2021-08-03,8,5,1,1,7,1,0
BMC,2021-08-04,7,4,2,2,5,0,0
BMC,2021-08-05,7,3,2,2,5,1,0
BMC,2021-08-06,9,5,2,2,7,3,0
BMC,2021-08-07,9,6,2,2,7,2,0
BMC,2021-08-08,9,6,0,0,9,1,0
BMC,2021-08-09,5,2,1,1,4,0,0
BMC,2021-08-10,8,5,1,1,7,3,0
BMC,2021-08-11,7,4,1,1,6,0,0
BMC,2021-08-12,8,5,1,1,7,1,0
BMC,2021-08-13,8,5,3,3,5,0,0
BMC,2021-08-14,8,5,3,3,5,3,0
BMC,2021-08-15,10,7,3,3,7,1,1
BMC,2021-08-16,9,6,3,3,6,1,0
BMC,2021-08-17,10,7,3,3,7,1,0
BMC,2021-08-18,10,7,3,3,7,3,0
BMC,2021-08-19,13,9,3,3,10,3,0
BMC,2021-08-20,11,8,3,3,8,1,0
BMC,2021-08-21,14,12,3,3,11,4,0
BMC,2021-08-22,14,12,4,4,10,0,0
BMC,2021-08-23,11,9,4,4,7,1,0
BMC,2021-08-24,10,8,4,4,6,0,0
BMC,2021-08-25,9,7,4,4,5,0,0
BMC,2021-08-26,8,6,4,4,4,0,0
BMC,2021-08-27,7,5,2,2,5,0,0
BMC,2021-08-28,9,7,2,2,7,4,1
BMC,2021-08-29,13,10,2,2,11,3,0
BMC,2021-08-30,13,9,3,3,10,1,0
BMC,2021-08-31,14,10,4,4,10,4,0
BMC,2021-09-01,13,9,4,4,9,1,0
BMC,2021-09-02,14,10,3,3,11,2,0
BMC,2021-09-03,17,12,3,3,14,2,0
BMC,2021-09-04,18,13,4,4,14,3,0
BMC,2021-09-05,18,13,3,3,15,3,0
BMC,2021-09-06,19,14,4,4,15,2,0
BMC,2021-09-07,19,14,5,5,14,3,0
BMC,2021-09-08,20,15,3,3,17,4,1
BMC,2021-09-09,15,13,3,3,12,1,0
BMC,2021-09-10,16,14,3,3,13,3,0
BMC,2021-09-11,20,16,7,7,13,4,0
BMC,2021-09-12,18,15,6,6,12,0,0
BMC,2021-09-13,23,19,6,6,17,7,0
BMC,2021-09-14,23,19,8,8,15,2,0
BMC,2021-09-15,24,20,6,6,18,5,0
BMC,2021-09-16,24,21,9,9,15,6,0
BMC,2021-09-17,20,18,6,6,14,0,0
BMC,2021-09-18,20,18,5,5,15,2,0
BMC,2021-09-19,20,18,5,5,15,1,0
