date,SMH_optimistic,JHH_optimistic,SH_optimistic,BMC_optimistic,HCGH_optimistic,SMH_moderate,JHH_moderate,SH_moderate,BMC_moderate,HCGH_moderate,SMH_pessimistic,JHH_pessimistic,SH_pessimistic,BMC_pessimistic,HCGH_pessimistic,SMH_optimistic_std,JHH_optimistic_std,SH_optimistic_std,BMC_optimistic_std,HCGH_optimistic_std,SMH_moderate_std,JHH_moderate_std,SH_moderate_std,BMC_moderate_std,HCGH_moderate_std,SMH_pessimistic_std,JHH_pessimistic_std,SH_pessimistic_std,BMC_pessimistic_std,HCGH_pessimistic_std
2020-10-09,0.114649681528662,1.42675159235669,2.36305732484076,0.509554140127389,2.69426751592357,0.145454545454545,1.44242424242424,2.27878787878788,0.424242424242424,2.84848484848485,0.171974522292994,1.40127388535032,2.29299363057325,0.509554140127389,2.6687898089172,0.337999978634946,1.33642655790098,1.59278975002875,0.69224856913088,1.77262416715709,0.400825594273612,1.30895060976579,1.46303080515168,0.671059904759583,1.91518987303359,0.439721161632948,1.25103713718554,1.50269883111337,0.719322349140707,1.74264070439363
2020-10-10,0.292993630573248,0.917197452229299,1.77707006369427,0.980891719745223,2.75796178343949,0.339393939393939,1.09090909090909,1.71515151515152,0.987878787878788,2.83030303030303,0.420382165605096,1.10828025477707,1.54777070063694,1.14649681528662,2.87898089171975,0.520425432250077,0.957450059827441,1.32395242142584,0.986994005361398,1.86964104285094,0.607996906859853,1.07205937091461,1.45146137687446,0.99079324686581,1.79434884762147,0.659351046858983,1.03184713375796,1.29401296458627,1.2508101151883,1.74979641571531
2020-10-11,0.299363057324841,0.840764331210191,2.35031847133758,0.796178343949045,2.35031847133758,0.375757575757576,0.884848484848485,2.50909090909091,0.793939393939394,2.13939393939394,0.267515923566879,1.05732484076433,2.5031847133758,0.828025477707006,2.03821656050955,0.497957204731008,0.906519585969794,1.49251312891287,0.95596587034449,1.62334184695621,0.616456296482492,0.999430508179293,1.48780163967118,0.98163110825327,1.40517213308535,0.456826014701684,1.01731530173339,1.44814488762779,0.83076469990728,1.28134757049508
2020-10-12,0.363057324840764,1.31210191082803,1.71337579617834,0.547770700636943,2.03821656050955,0.454545454545455,1.21818181818182,2.03636363636364,0.612121212121212,2.12727272727273,0.382165605095541,1.22292993630573,1.79617834394904,0.617834394904459,2.29299363057325,0.598861619034046,1.05186218360984,1.17322005263218,0.752455512133624,1.49259467289688,0.700255758078263,1.2164166315402,1.29750767658573,0.751466274070365,1.68473947761605,0.559060082993419,1.13203906053701,1.40399273004807,0.825817732910214,1.6288057697676
2020-10-13,0.535031847133758,1.12101910828025,2.28662420382166,0.624203821656051,2.27388535031847,0.381818181818182,1.27272727272727,2.36969696969697,0.618181818181818,2.18787878787879,0.439490445859873,1.47133757961783,2.21656050955414,0.67515923566879,2.28025477707006,0.691427604846467,0.999046159561327,1.48474602865448,0.87727148467267,1.3712770790835,0.597699907197049,1.16183572804126,1.47391148298932,0.734209344044016,1.5514914770921,0.670939825847831,1.24440408348039,1.3558952261045,0.807737742877109,1.63883753621904
2020-10-14,0.210191082802548,1.26114649681529,1.82165605095541,0.770700636942675,2.03821656050955,0.357575757575758,1.3030303030303,1.78181818181818,0.733333333333333,2.20606060606061,0.286624203821656,1.34394904458599,1.98089171974522,0.78343949044586,2.4140127388535,0.451915204460299,1.12383837729627,1.21300377131111,0.916046694947608,1.50110511442954,0.622327158933014,1.13577762667854,1.44839609212032,0.881688004553615,1.70025655710051,0.597776723905736,1.21934187007978,1.39823062702995,0.905175996101427,1.61617849958254
2020-10-15,0.229299363057325,1.29299363057325,1.78343949044586,0.732484076433121,2.19108280254777,0.333333333333333,1.5030303030303,1.92727272727273,0.703030303030303,2.24848484848485,0.261146496815287,1.49044585987261,1.70700636942675,0.770700636942675,2.70063694267516,0.477154670072052,1.13013807000927,1.21727727576087,0.877040228181324,1.58870919828351,0.586032715327689,1.27742279574216,1.3907209221104,0.854395000724807,1.59698982219508,0.5065997152904,1.18707387604826,1.31750172045387,0.909066935831048,1.8630328268845
2020-10-16,0.24203821656051,1.12101910828025,1.80254777070064,0.732484076433121,2.40127388535032,0.260606060606061,1.25454545454545,1.86060606060606,0.654545454545455,2.43636363636364,0.305732484076433,1.24203821656051,1.92993630573248,0.700636942675159,2.59872611464968,0.457092359694501,1.07874849917654,1.42068203969398,0.884272817263731,1.78407631942186,0.47859604902787,1.08239098662816,1.37464913296126,0.806447845010305,1.53066002436623,0.560509554140128,1.0907910638781,1.48501924618778,0.848114943484286,1.72231466462076
2020-10-17,0.305732484076433,1.38216560509554,1.59872611464968,0.643312101910828,2.13375796178344,0.296969696969697,1.33333333333333,1.7030303030303,0.739393939393939,2.26060606060606,0.43312101910828,1.44585987261146,1.74522292993631,0.796178343949045,2.40127388535032,0.513045364728721,1.2544698773633,1.12787423414321,0.813991806195972,1.59256049651122,0.530571360684589,1.20771927971108,1.39793892624319,0.859153704080938,1.61394292151323,0.610668270787612,1.20717021559054,1.37726979349008,0.915116180735752,1.78407631942186
2020-10-18,0.21656050955414,1.10828025477707,1.60509554140127,0.694267515923567,2.37579617834395,0.296969696969697,1.29090909090909,1.8,0.757575757575758,2.47878787878788,0.318471337579618,1.36942675159236,1.9171974522293,0.847133757961783,2.4140127388535,0.455937074348364,1.09765017012687,1.43991313336471,0.90759302576086,1.60973951581466,0.574448272052013,1.21115112696211,1.25142343196082,0.948053924764194,1.74282208896734,0.575931442316296,1.21711062361331,1.42749070937216,0.952138759728642,1.59235668789809
2020-10-19,0.299363057324841,1.36942675159236,1.89808917197452,0.656050955414013,2.28025477707006,0.321212121212121,1.38181818181818,1.93333333333333,0.727272727272727,2.38787878787879,0.35031847133758,1.32484076433121,2.05732484076433,0.898089171974522,2.84713375796178,0.546732833984076,1.16360205185473,1.44179962465436,0.803760079202413,1.48810311823565,0.571949126662013,1.27194781326492,1.51010067227455,0.789043428260093,1.597679676576,0.585017197615544,1.16321846784831,1.5770731506509,0.985142579973267,1.98775104201677
2020-10-20,0.229299363057325,1.19108280254777,1.78980891719745,0.777070063694268,1.96815286624204,0.296969696969697,1.27272727272727,1.70909090909091,0.739393939393939,2.41212121212121,0.337579617834395,1.39490445859873,1.93630573248408,0.859872611464968,2.73248407643312,0.503144398933287,1.17366950263862,1.31639271207515,0.841584236388854,1.41160062812391,0.595174967136529,1.20787133753727,1.31664487201685,0.761951002138746,1.52549198735668,0.547770700636943,1.16617924671031,1.41727975142129,0.920112141643024,1.70567492517871
2020-10-21,0.24203821656051,1.28662420382166,1.78980891719745,0.662420382165605,2.22292993630573,0.363636363636364,1.19393939393939,1.83030303030303,0.690909090909091,2.5030303030303,0.35031847133758,1.12738853503185,2.15923566878981,0.936305732484076,2.80254777070064,0.470820856371372,1.2417932144442,1.44553715638642,0.810395359417524,1.51677971862637,0.573039837748985,1.04386792208169,1.32401703927625,0.89860620571397,1.65739570236961,0.637133729307959,1.12711861175481,1.65305952258972,1.00115556585238,1.76822445201001
2020-10-22,0.280254777070064,1.12101910828025,1.72611464968153,0.7579617834394901,2.19745222929936,0.333333333333333,1.16363636363636,1.93939393939394,0.745454545454545,2.4,0.426751592356688,1.47133757961783,2.25477707006369,0.929936305732484,2.71337579617834,0.57367287894001,1.00540145336946,1.35256992928537,0.801282998945671,1.70588897737572,0.635641726163729,1.06339028492441,1.57132242972125,0.850344282893132,1.55621919465678,0.599403330242985,1.24440408348039,1.63131949484192,0.965089017256783,1.89887984215842
2020-10-23,0.229299363057325,1.26751592356688,1.84713375796178,0.777070063694268,2.10191082802548,0.309090909090909,1.50909090909091,1.8969696969697,0.775757575757576,2.56969696969697,0.369426751592357,1.43312101910828,2.1656050955414,0.942675159235669,2.95541401273885,0.463613767772684,1.15864056958647,1.37847698240704,0.871331992383471,1.44179962465436,0.588971181248793,1.25827289913803,1.43811426369582,0.862354178461075,1.81650427661498,0.660887496364723,1.21179913278588,1.61540014469789,1.06023695354538,1.98511643209551
2020-10-24,0.248407643312102,1.22929936305732,1.69426751592357,0.681528662420382,1.93630573248408,0.333333333333333,1.33939393939394,1.91515151515152,0.927272727272727,2.72727272727273,0.273885350318471,1.55414012738854,2.30573248407643,0.961783439490446,2.79617834394904,0.487500461608979,1.18306851089215,1.41719387389515,0.859849020671909,1.37623842856539,0.564970724190129,1.15205728864797,1.36806016439585,0.988194781214632,1.7175163052947,0.524695422334242,1.20717021559054,1.48307831174004,0.956941454182082,1.66927595388889
2020-10-25,0.280254777070064,1.22929936305732,1.78343949044586,0.643312101910828,2.26114649681529,0.375757575757576,1.24242424242424,1.96363636363636,0.824242424242424,2.73939393939394,0.420382165605096,1.69426751592357,2.22292993630573,0.828025477707006,2.9171974522293,0.502660373425449,1.11087623339559,1.33220028398776,0.765604035735884,1.57668723423184,0.59646956437901,1.20177401774016,1.44763510005806,0.859538390219303,1.59885174591574,0.619506568957342,1.29015093365852,1.69524898539407,0.931940950734872,1.85101722228373
