"","date","opt JHH","opt SH","opt BMC","opt HCGH","opt SMH","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH","NA","NA","NA","NA","NA"
"344",2021-02-07,9.29649972734203,13.9388290705912,5.53838313830386,18.088394934428,3.79868439787391,22.9569492573467,31.3882866215574,14.0858959852204,41.5095917898793,10.6470812670033,53.4697287975164,71.2818554397372,32.7505239251315,95.0694257731434,22.0818201622414,125.469014476683,145.683389045388,81.0307416586446,227.354843457864,46.2318055428295
"345",2021-02-08,9.54802820646567,14.0448870134943,5.66414643010952,18.2280334944985,3.90192563484751,23.6303026578947,31.2603179125631,14.183429322718,41.9287518678551,10.5930458333491,53.9679659097676,71.1233982254353,32.9951594524603,96.8511164452555,22.0570484174548,123.162532350549,139.517283875511,80.1116164719574,221.546126334337,45.3427760922288
"346",2021-02-09,9.44076557018498,13.9259489327512,5.72045276184753,18.3900961627567,3.96192659395621,23.594720163967,32.2958755387984,14.3035477435539,42.5878902396178,10.2009095791222,54.5648474372256,71.5150493973359,33.5563954794443,96.6125646909192,22.5925981414112,118.587161378245,133.720650985553,76.8698158821133,217.624388281736,43.7182384709174
"347",2021-02-10,9.62809362503225,14.2016073453923,5.88263148595454,18.6623208605848,3.96030315351337,23.6378914936616,32.9189052215844,14.8979956486912,42.9290614967024,10.5882534495124,55.2987505681294,72.3491805498472,33.6661377949322,98.5729595082875,23.321460960764,116.060974680338,128.9350848053,74.2240484950801,210.55586550842,42.5555519292137
"348",2021-02-11,9.79842705506984,14.4187705428913,6.05988220520774,18.7286869978607,4.09671592445963,23.8828085859549,33.0761321992461,14.9290388262054,44.0110222430151,10.5439954567538,55.5461660384449,73.0770060294755,33.7665133549837,99.0467354339303,23.5168532224197,113.334388398888,125.030773711915,73.3955028850542,202.476013625689,41.0873383781427
"349",2021-02-12,9.99321762765697,14.9188279892031,6.21358229336361,18.8985061426053,4.23983139453336,23.8502900196036,33.8657125768851,15.34522709226,45.6821515229314,10.8699247495259,55.8901427863462,74.0446671308444,33.6991713005151,99.2852625274554,23.6891711393264,111.414933217006,119.041211351364,70.5135614172905,195.056913168952,39.7857052689782
"350",2021-02-13,9.96311964515388,14.9920635495147,6.26895243358298,19.234637205111,4.39372416699307,24.2060113241518,34.9540691665957,15.5709800070947,46.5747293967592,11.3221016725067,55.3055019191961,74.9968718364098,34.4004590433243,100.660959623806,23.5082383321773,107.474298526438,113.266268147229,67.7560133401457,187.174824278667,38.0348524382572
"351",2021-02-14,10.2249611905142,15.3100436790031,6.4620478611002,19.6509520513152,4.4712568300016,24.7980094421066,35.7204929693001,15.5987055845095,47.9767703206229,11.2884117900057,56.1261764237723,76.6090727638979,34.5896485015709,101.636734150271,24.0223627967089,104.144040125924,107.491743142206,65.8336623145789,177.97944930525,36.1961129646541
"352",2021-02-15,10.1571934942284,15.6610352140382,6.42812409971868,19.8813278961155,4.53990532635305,25.7009601348248,36.3061718896932,16.0589192939279,49.6538498114435,11.6500285533952,57.0658701292721,77.6116991677782,35.8398036113904,103.913674532796,23.6136612372072,100.803576790459,101.847677317649,62.875808891417,168.299565043259,35.652620871403
"353",2021-02-16,10.11465490176,15.6539214609002,6.45165250453802,20.0490347477572,4.60357939967232,25.9622232683766,36.3965770315824,16.1808728046046,50.172687900003,11.4702902447601,57.1566202512752,78.9019753445116,36.3503283507538,103.225921495188,23.7569489505372,94.5876280229079,96.1856205144511,60.0801079809283,160.86823752298,34.1879364688774
"354",2021-02-17,10.2321069681111,15.7390049104405,6.46167983705333,20.5391877846133,4.68601092002516,26.572072127457,36.4850287333521,15.957964650997,51.3727468808613,11.28209489833,57.4332048732326,79.6503177096194,36.8872746234974,104.191142474477,23.4178605500677,90.6011856641512,90.6736584888357,57.6366514793321,152.526820899637,32.1316603017958
"355",2021-02-18,10.2968179879061,15.7044968507477,6.41060661047164,20.800911282087,4.68833031747602,27.435463305299,37.3457963471272,16.4600151508263,50.9974674254854,11.2110436623893,58.1902470204808,80.2852338141337,37.1711578139587,106.361950504725,23.4160346379945,85.7248277557325,84.3331183091791,56.117453557249,144.731559706237,30.7810716999912
"356",2021-02-19,10.5530441236253,15.8553622268496,6.34673960726358,20.8714648408277,4.75450872325877,28.3468906683328,38.1728120557932,16.6922719976774,51.5923292048792,11.448709950628,58.7486959871482,80.5658057005924,37.0436359407669,106.414668386594,23.9795545473206,80.542007673015,81.6765333112884,53.7462426012275,135.890580408467,27.813384817386
"357",2021-02-20,10.7741591898688,15.9587376531283,6.44213317630079,21.139807372584,5.02626748183497,29.1783868280534,38.7255952177072,17.1069218857758,52.1988981273211,11.0924689290083,58.3640597810206,79.3731464111611,36.5665907108735,108.118520685263,23.6281549958274,75.3981007303898,76.0890884095742,50.8614524345304,128.277014089626,26.1575873314035
"358",2021-02-21,11.0667236587881,16.0218704417321,6.58358120321986,21.0657074917721,5.08560034074547,29.189561854574,38.5020664651269,17.1475281865374,53.0557680494743,11.1216115506803,58.7822955394528,78.7475437045518,37.1789409025984,107.8333321074,23.4781911789452,71.1274285613504,71.0305876013989,47.788596966222,119.195228511883,24.9058100651234
"359",2021-02-22,11.2505391761995,16.0728431138619,6.67424969332992,21.4004174938745,5.14088443376138,29.0143110708075,39.2590965667488,17.040868631138,52.8661216428659,11.3091722306812,58.8915621427394,77.2436405919457,37.2274329870523,106.950538140611,22.8327988722945,68.1051014517268,68.1508207947637,46.3403829693929,112.890032221627,25.2746785340585
"360",2021-02-23,11.5472666728482,16.0305557683182,6.8310932924313,22.1203637046692,5.07249012161444,28.8818842410149,39.681010089568,16.8393599406235,53.3155151241104,11.1741268612412,58.3312404372294,77.0478510818797,36.7045801588861,106.70164235782,23.2937172545219,66.4363311280056,67.6807752892208,43.4709601343242,105.934997020579,24.4754181527099
"361",2021-02-24,11.8031941553411,16.1964060857312,6.72433822037003,22.2280213447578,5.05753257378657,29.2153327089548,39.8120186356628,17.2018597265565,53.8426937039272,11.4157729967731,58.7894386465053,76.3777713083443,36.3192045927311,106.104693480469,23.0160853407794,63.6440835820581,68.1848544399708,40.6443415495933,101.968205829072,23.7762716536887
"362",2021-02-25,11.7824171410146,16.2009676669372,6.89026455149261,22.4412715230804,5.23839223746341,29.8009457045142,39.766407911914,17.0987409190001,53.8060614583252,11.5503757383999,58.1012112060067,74.6515094182134,36.6142507924795,104.563126873134,22.9288433209805,61.2650376948386,68.3372885034225,39.068639517521,98.6766309720797,22.0824449506842
"363",2021-02-26,11.8594910705528,16.3476303876709,6.99810521982331,22.5831709849459,5.20943821343061,30.3331114607722,40.1394463629107,17.0289106021582,54.3254652335303,11.5881950894908,57.4273679332893,73.6898627055053,36.6867963871107,104.406134105169,22.7535257219207,59.7242609309651,70.8258383289601,37.6065133155149,98.263070854467,22.366213358546
"364",2021-02-27,11.6984464128724,16.9488369394607,7.11919982437883,22.7115308366534,5.29082385863109,30.464830236591,40.79648017813,17.7148456918912,53.8081360082829,11.875334808651,57.3133211018933,73.3536625914887,36.5196421849703,103.343820669996,23.3440660424275,58.2029195466172,73.9458828722059,37.9339372297419,98.8051420410395,23.5285431710083
"365",2021-02-28,11.9679577382472,17.1133770640723,7.00935889619718,22.828000787134,5.34003780750481,30.1952990895209,40.1299970927817,18.1782700701548,55.1851696495131,11.6575030149346,55.9941265403759,73.4034439652578,36.1499043700082,101.952290955976,23.0210731643232,59.1464694106926,78.8162013405239,36.8230142030769,102.377048209059,24.1891989067435
"366",2021-03-01,12.1514942453737,17.1149651356653,7.13606267639852,22.9110096540337,5.35096920754717,30.2086990895979,39.5572937959034,18.5204883211626,55.0957912236716,11.7967577966589,56.0416900989729,71.4071586201347,35.46900222697,100.905649146835,23.1195326511145,61.1078951016151,84.6649637911102,36.5633675110759,106.642609184838,25.000487495247
"367",2021-03-02,12.315379309868,17.4427522389291,7.15108749542343,23.5444420364311,5.44208130017114,29.8597028091683,39.860598138395,18.5694184741778,55.8502247036778,12.2452084635379,54.9082518512139,69.3465130750584,35.3083889740848,99.6642855271492,22.8798591254196,63.733369154235,86.896144009674,37.3597690537562,111.974242992529,26.3283087901597
"368",2021-03-03,12.4990348822983,17.8460988440489,7.05486828316138,24.1971807252137,5.68276084119577,29.6301388845125,39.4901534844095,18.589094679814,56.4744834766164,12.4019888665635,54.9251396872226,68.4290070116094,34.7124072848916,98.0769351944312,23.1480890650754,68.2137770175498,91.4399393044418,38.9621531104224,119.29121339709,27.3572545223383
"369",2021-03-04,12.5980692751904,18.0329696088628,7.12568685376412,24.2328024003524,5.65920883737297,29.5986687198307,40.047223281928,18.546985065149,55.4644530808297,12.4918457628332,53.6402019673949,66.6939479179008,33.4400739903943,96.1816372641752,22.5487145324788,72.5921827747313,96.1320673604807,42.3031839818234,124.962568770612,29.4926659315498
"370",2021-03-05,12.606316538782,18.259217255357,7.18806147819511,24.5828641996708,5.75681894386538,29.0913180167317,40.2876190616555,18.5968228734818,55.0187857617205,12.3784903489729,53.9207175718408,66.295465806016,33.0053107150288,93.8285803927182,21.6550617955302,77.1146619894686,100.087524197574,44.4481087899137,130.389775648821,30.8984627449328
"371",2021-03-06,12.6210626648923,18.4769296111547,7.29471328120129,24.7518323932543,5.93471155838879,29.0808201656851,40.2484013774842,18.7403381599272,54.8100184025143,12.7679377033317,52.5414725289897,63.8663519869529,32.1006837386711,90.776985161979,21.2721103085234,80.5529910990275,105.191088025555,47.0078301323301,138.72237055987,32.9495613589923
"372",2021-03-07,12.824519318892,18.8845010039931,7.39781431098898,25.3964283441963,5.955777073188,29.0772158599711,40.0733595130378,18.7730562403559,54.1818141213588,12.8044675631109,52.0114388187372,61.6668586638382,31.9996212239629,88.9508023624746,20.7182596270781,84.9377336273461,109.814638567679,49.8052206098919,148.550746800546,34.7114691960741
"373",2021-03-08,12.9162805814907,19.2333566318648,7.48852082446303,25.4367818741938,6.01751106913039,29.3192817892337,39.6496055573127,18.7801403839137,54.3661087680448,12.7066862927834,50.1323189680669,58.8043178595689,31.9923050868638,86.8435869599694,20.4019834334566,89.4851166046623,112.784301184828,51.7058975722306,156.974380373837,35.5191651612197
"374",2021-03-09,12.8971105562576,19.6434833200068,7.66129431687742,25.1718787599913,6.15092047653289,29.0237356155429,39.3837158576987,18.9442249543782,53.8111855471173,12.6618296753283,48.2683435215843,57.5149102567686,31.8261469360082,84.3526994236669,20.15754427788,93.0380223013688,116.722210290073,54.3753376426299,163.582989259275,36.5612478418065
"375",2021-03-10,13.1097562504829,19.7422641769182,7.93800140714759,25.254178755486,6.14489321991216,28.8557903340468,39.2684159045705,19.2897261687484,53.6918721002502,12.7303332815576,46.3809523664104,54.8719468152286,31.4003646011486,83.0005733801859,19.6316654999873,96.161969483783,121.226830260467,56.8602109893201,170.341522756491,38.7705993634352
"376",2021-03-11,13.2780617277117,19.5628000902406,7.77189731197612,25.4388786671404,6.06676596312872,28.3016571298625,38.7082433541814,19.5701930347756,53.8228117226181,12.7512069414487,46.0768584948745,54.1336847984984,30.1738986251221,80.31201423929,19.0238117485529,99.6359553261271,124.822033311431,59.0049984641132,175.651001633922,40.1817433668575
"377",2021-03-12,13.5017863937433,19.602283249726,7.745791253778,25.707124873497,6.13579575253717,28.6599487295371,38.2435195385323,19.1110819515999,53.8310965084602,12.4268504375398,45.1050281382813,53.1975374363521,28.8076453101686,77.4406337455201,18.6947878353037,102.309713615082,127.579381538515,61.0485411373605,180.6014565106,41.3973957514238
"378",2021-03-13,13.7304576667215,20.1085928116674,7.91011223135492,26.383746229125,5.97080913867518,28.9238511135241,38.1159518935539,19.1882125274868,53.7089077938291,12.6916143480625,44.6463214768678,53.998105151059,28.7567595447087,76.373857383349,17.9639237919,103.894380713059,129.470013420097,64.2060160732622,183.460130205448,42.3277686631365
"379",2021-03-14,13.8331438532099,20.2611909370184,7.86321090019206,26.3312312240755,6.07894148423749,28.752507793053,37.1964105732476,19.1398071775258,53.5373052698355,12.3719053993262,43.5218274501933,53.1735566490553,28.2101824913052,75.2561637636017,17.7743640965377,105.989055301715,129.585487589274,65.829276114431,187.396104548627,42.4024689729266
"380",2021-03-15,13.9470943028063,20.3855209151345,7.83165407201136,26.0384582952478,6.20532077894204,28.8916472448572,36.9710245049991,18.9874042250222,52.5278063406181,12.1828032964143,41.8744209829716,53.7475605743907,27.0338678678742,73.2956859901793,17.5077487731266,107.524869216382,131.889133721281,66.5282834589921,191.571096462906,42.367571251489
"381",2021-03-16,13.7637953932365,20.3444339708342,7.7392972284274,26.15863736914,6.27806567093054,28.8287836273419,36.3244540722753,18.6502260786468,52.3610538035512,12.5406437998047,41.2763426963806,52.3798829855737,25.867506645587,71.5121753651854,18.1388203991586,108.886282423453,132.591619267584,68.3259364644935,193.911680524279,43.338428386364
"382",2021-03-17,13.5572570462204,20.9796993126983,7.83434002902963,26.4640793700823,6.14143682151165,28.6852195562045,37.0039620834924,18.3762124820428,51.7329813039548,12.5066340420486,41.6285091987242,52.6918028317811,25.298235978127,69.7123103658011,18.4319414709643,109.725736925072,133.467561016713,68.9056420041204,196.266623101713,43.4836876742302
"383",2021-03-18,13.7028557062939,21.1852214686964,7.93326162775167,26.3149795359484,6.2311201409205,27.9141267808416,36.462262280949,18.0472321745812,50.9245277585845,12.3648523953966,41.1893597321656,52.5297117137579,25.2420289159838,68.8526444289125,18.2055036425593,110.154093773223,133.543096391202,70.3860781689106,198.557924483008,44.3615190790397
"384",2021-03-19,13.8848898878056,21.3230935540973,7.94132368096883,26.0988950167417,6.34271221965351,28.0000122476948,36.5715188980856,17.9671124455108,50.5381151236066,12.0005536852145,41.1924359042863,52.5084905743008,24.5907006407136,68.355580791491,17.754589858262,109.364007304734,132.928805545487,70.2597635563912,198.576093333891,43.5569149934887
"385",2021-03-20,14.2196297208282,21.3209653121824,8.2374460240243,26.4341245388312,6.52485694552956,27.2641337731057,37.0537959768806,17.3074033454593,50.138641803707,12.1757921412168,41.7449498596709,53.3800826551558,23.4787391008971,67.9047879902791,17.9411631760446,109.581017402651,131.612114160323,70.6707760941537,197.892862428133,43.2340649835289
"386",2021-03-21,14.431574040866,21.3661783464243,8.27916600715788,26.4234469526723,6.51719483617009,26.9103242664632,36.4069493867426,16.9714998532903,49.8277511428182,12.3566783562574,41.4093550026689,53.5188647821208,23.4142911560244,68.237054870113,17.5471702171429,109.94693038007,132.233183595306,70.1100819693573,196.067905567816,42.7743917987153
"387",2021-03-22,14.7372664443723,21.4629258615158,8.28905821009465,26.5022423855885,6.48132854395817,27.0854130255647,36.9207479931422,16.6626847095057,49.1977686379929,12.5139428411712,41.9242273487113,54.6026000496609,23.7652139817393,68.6638617265159,17.9012801180021,109.228999697882,130.449029797082,69.6967079118519,194.101580606006,41.9289559105638
"388",2021-03-23,14.9065081278775,21.6212884344903,8.18740552086233,26.3489971314616,6.23215596818967,26.5600153158888,37.2701494927224,16.8789769484347,48.6144046503315,12.4899410830431,42.3887633410645,53.8964901253196,24.0779426658926,70.3531120898412,18.1503732735791,106.912125130876,127.570195750222,68.5362632115291,191.611292317937,40.9265939671261
"389",2021-03-24,15.2248916523857,21.5996264268104,8.18776710707588,26.1777737365579,6.15740689230928,26.4290467673647,36.2308366640522,16.8068181343903,47.876630259091,12.1045117369341,42.2374259244216,54.2245438894952,24.0557057262782,70.180121153472,17.8606543670714,105.000226190233,124.745979394127,67.2336922606516,190.827631646992,39.8230382442124
"390",2021-03-25,15.1250235520662,21.5843474410074,8.24502523742437,26.0894112748692,6.20269229728633,26.2899901150022,35.388422531183,16.3879237003922,46.4797282759222,12.3118313010812,41.7145853743816,55.1134949265787,23.5829853516549,70.1016906042929,17.9932897797197,102.972871882598,121.51404175547,66.0531556778327,188.074914844458,38.5445339023577
"391",2021-03-26,15.1820054769013,21.9664678636113,8.2415692268596,26.3782666883371,6.27147188899419,25.801040150341,34.8079484954751,16.4302444321065,45.5608134574888,12.2876580266754,42.0224084013811,55.2517466029534,23.5058690001858,68.9688175839575,17.6027450403786,101.438816996996,118.426025829418,65.309455670676,181.118900432147,37.3717473501039
"392",2021-03-27,15.1275133714121,21.7578126679693,8.19974969565931,26.4309829538979,6.15823445362537,26.0336172744984,34.6274954779104,16.2912950027596,45.2072122995407,12.0499076489582,41.2375700090324,56.0199901114597,22.911843182101,69.0020863732021,17.4798473237846,98.3207116723125,114.66877299422,64.8227860690205,177.023281925712,36.9234935373131
"393",2021-03-28,15.3128789960086,21.6039592180691,8.16133813307006,26.2445791899671,6.24557889203003,25.9582387919462,34.0031203179653,16.1796011216414,44.999013096936,12.0271861400407,41.2018308880884,56.5084948839655,22.9025559102449,70.2164718205891,17.5539323612813,97.0984809355945,112.03082653337,63.2431023906955,171.608957735312,35.8907717944321
"394",2021-03-29,15.1353491359614,22.0404482359392,8.04678558987942,25.9714973212056,6.34518709014247,25.6511029184475,33.4830421526626,16.0809077255752,44.6738168759523,12.0063819049366,41.4661476861094,57.8833777983115,23.320482070438,69.0746520441961,17.4502991013606,94.2602903865143,107.20693774192,60.9595357593872,167.106021734706,34.7414895154195
"395",2021-03-30,15.0338613330242,21.6414677585453,8.31004551804183,25.8133860349648,6.1956893112388,24.5555747583859,33.3285014502051,15.8782960243374,44.6563956543685,12.0983481283538,40.6944129688199,58.0276106612032,22.7530779896081,70.8486428265417,17.7535678980661,91.7867901375247,103.677805453964,59.0275306530775,163.888166423784,33.0572987402177
"396",2021-03-31,14.9073448532399,21.2716558127885,8.32176747597185,25.8496512529154,6.28165163580836,24.8401680875409,32.8880586210683,15.6516514816012,43.4792415348341,12.1149720598511,40.6642222457369,57.6306174925781,24.0190163607161,72.2049515391415,18.0145522509416,89.6878257833804,100.855636307546,57.2119401327205,160.276611967405,31.9577822095026
"397",2021-04-01,14.7942689035319,21.130635897851,8.4553805453373,26.2384047044341,6.11529879257572,24.3673025199501,32.6933942057315,15.612099612832,43.6960160768422,12.1986690845699,40.8615300025139,58.721967630955,24.2521701562423,73.3918417337755,18.1828613959006,87.6323632783574,97.6262131806822,55.581683977278,156.217564133327,30.9154492123275
"398",2021-04-02,14.5548372254959,21.0350065116321,8.43033180304877,26.405125515665,6.08602697431283,24.5489401596681,32.1035116386605,15.967653667613,43.0323703006235,12.3404911939555,40.7071563222944,59.0888141156941,24.492881603772,73.5907750423013,17.9211041131772,85.7763215797343,94.7001773691581,54.0891032810676,152.158695426026,29.4782732491237
"399",2021-04-03,14.3804603991649,20.9370002639562,8.19185014475945,26.3363086837826,6.1406662733428,25.2030624867408,32.8932992538369,16.1931817689566,42.6096101269592,12.3164577016081,40.388772875887,58.971702194581,24.5629162165988,75.2313514851486,18.1169321415108,83.814839639231,92.5695380511321,52.5410256371152,145.960456438551,28.5683828733794
"400",2021-04-04,14.2518760102809,20.6646764533219,8.12312731700871,25.5988955451045,6.2354803558755,25.4258719753413,33.569700793803,15.8670828307632,42.5664684376537,12.0760159481386,41.2093146571885,58.2449493307884,24.3787320393762,75.9355569169224,17.9352228566391,80.0297200654232,90.5814240062497,50.5405143795549,141.025546776994,27.4845865895778
"401",2021-04-05,13.9787957828715,20.689571897557,8.09478477399252,25.4810049495664,6.22784797639938,25.3303871879046,33.7085314002737,15.9324141606868,43.3471042933353,11.647868453334,42.1249186888113,58.3298802127992,24.2986940354064,75.7654857704177,17.508899751091,77.8588054991213,88.3929357683633,49.9310462037398,137.649443787471,26.9408350603689
"402",2021-04-06,13.9862445120371,20.7066819452603,8.21926164455215,25.3190402449899,6.45959898028847,25.3172649793706,34.4008124186294,16.1562161292771,43.876869740408,11.1148257679485,43.5506979927687,58.1361148725022,24.6686096768918,76.5356915180437,17.3769190903673,75.1902212724501,85.5734735475895,47.8007845123906,132.475290148767,25.752788077216
"403",2021-04-07,13.873227868932,20.5243395429475,8.11919502569511,25.4556687186158,6.51610749382419,25.0241378671576,35.0093902747164,16.2961358367521,43.6107651161867,11.0120584859855,44.0107539181075,57.9405593484268,25.9886518271987,77.4613833671136,17.0072639063434,71.5221600275048,82.6348292186775,46.5053071568181,127.62302887802,25.0963113574485
"404",2021-04-08,13.5489062398966,20.4679287225258,8.00638561912506,25.3326731257364,6.28269844416776,24.9012642155696,34.8358831051357,16.8481553739919,43.9193596366298,11.090814796015,44.269597844094,58.9504879012495,26.0661795596366,79.5345818028736,17.7104915517711,69.0521496768928,79.6597412436169,44.9328387707699,123.357401860407,24.2181459602093
"405",2021-04-09,13.5018097584142,20.2519438890302,7.87723083383077,25.0751613487099,6.08859422530109,25.7282593640529,34.8498088018482,16.6469095860292,43.3583340352867,11.320738583902,44.3755805317658,59.8798333150204,26.5359576683294,80.0592916806915,17.3164762865185,65.8057558272831,76.8996820133217,44.0435704019327,119.620466868133,23.5027624706118
"406",2021-04-10,13.6367617342325,20.1074559976413,8.01980126059604,25.0603949080644,5.90419109153317,25.804636922346,34.8248507993381,17.0861083764356,43.1564250525877,11.5974430747064,44.3759240505041,60.3884165766329,26.6492296252495,80.7144075488431,17.5205539192436,64.1479137910969,74.2255841590351,42.5543604551872,115.391609719901,23.1128211172933
"407",2021-04-11,13.5812137843617,19.8565250981455,8.00655231681785,25.0591583297503,5.90171632041945,26.0473397112961,34.5862671669437,16.8070935935315,42.7484226680186,11.4911361736955,45.4768704571831,60.8233672592949,26.861211582613,81.9535895418037,17.8066863431883,61.9018931455251,70.7219191181207,41.4391402390301,110.728225850503,22.5858224335533
"408",2021-04-12,13.4634606345652,19.6490169009822,7.81969394448565,25.062806883287,5.75214231034706,26.1983749980361,35.3952355880274,16.5351187141681,43.4137154119646,11.5345547534687,45.7748869321011,61.6051851711867,27.2883260107026,82.7463351368759,17.7278193811844,59.9349178275903,68.1169215393649,40.6062726065814,106.441092129638,21.5373948053148
"409",2021-04-13,13.5275725646137,19.3640652180034,7.81083532581381,24.6607952132308,5.79280184195269,26.0631207922631,35.4658155704063,16.5410362838701,42.9735778713121,11.5125736415387,45.381109747903,60.785865752758,27.2481709432055,84.6754380188746,17.5479329953496,58.5745665263517,66.0139000514286,38.8513111104374,103.716051674753,20.7957289785667
"410",2021-04-14,13.3175406159859,19.1247274256914,7.77259668575995,24.515719553573,5.73661341987443,26.3012563788429,35.1494262734477,16.5179994935898,43.9193859896338,11.3784806399416,45.1134731652873,62.0771046719298,26.5941583133402,84.6044062810288,17.6285834426346,56.4640247746297,64.3222344430758,37.6805963826211,100.087598351394,19.8589400522787
"411",2021-04-15,13.2361571188292,18.7685737555958,7.80415600062485,24.5369393844384,5.815921350365,26.531077294642,34.7996470111231,16.061297512274,44.2583565691303,11.7166587640245,45.1357872656282,62.2659950088632,26.8751603069247,84.52184156399,17.4964090817374,53.9861035360027,62.026405667264,36.4500835904391,97.2681988113279,19.5062650192188
"412",2021-04-16,13.1929073368658,18.6053524555084,7.79545093650477,24.1998010736889,5.62607729767566,26.7721726498815,33.9226405493165,16.0127558677484,43.7115615974075,11.5006709412436,45.5233497427694,61.7995081598898,27.7317394941573,83.8579114686468,18.0611238280508,51.7852763220396,59.4875709182179,34.8342414155957,94.0002917216218,18.53745785565
"413",2021-04-17,13.016068521201,18.5046164618758,7.63665968771072,24.1967043589024,5.62635333737734,26.7963602855721,33.451636772264,15.6598685014109,43.7196563399132,11.1859018350255,44.7089337458683,61.3951421052395,27.2689171576472,82.7516298492825,18.342533699961,50.1248425808002,57.4951614812064,33.2374952989842,89.6310135709175,17.7930990836335
"414",2021-04-18,12.7963343170116,18.0958591378084,7.7135307182022,23.9830600185148,5.58103512952907,27.0065578455802,33.4847486934235,15.9325567591458,43.458819375145,11.3410316386234,44.5980995318863,60.6088825573798,27.1862612711573,82.5875349073345,18.0292948540085,48.5360111154594,54.8981087447464,31.3731349047238,86.6277876535584,16.9390405203483
"415",2021-04-19,12.8019292723301,18.1625061291592,7.86828587366559,23.692531890111,5.61970305169979,26.459120318162,33.8474992643059,16.0562577273942,42.9684892279155,11.2680582090469,44.8553826642464,60.1790074588053,27.0207936543046,81.7246223028369,17.8030403328254,45.8284777731052,52.5823164191157,29.846772752678,82.8038495481943,16.5316694181199
"416",2021-04-20,12.8529427108909,18.4846373261364,7.58721444272073,23.4527586061521,5.52719896635683,26.1010618959989,34.1881694857247,16.2421527955762,42.8134321111471,10.78267675347,44.1829453424222,59.1019144184336,27.1549878851644,81.9550594338475,17.6451952364259,43.9869849358876,50.9717814089325,28.2057147356701,78.4978891037842,15.7687933511096
"417",2021-04-21,12.6753621735889,18.2503932051874,7.36688925485579,23.0126567953951,5.44595038515443,25.6633979934584,33.2910985004851,16.5313228898458,43.2799796187853,10.7377869501637,43.4654197342097,57.6197560557475,26.7573787406983,80.5547476602883,17.3846157895739,42.016298920776,48.3406919685683,27.3340332735585,74.6377407465553,15.0613536908208
"418",2021-04-22,12.5891959471155,17.7722957944065,7.09944682087728,22.6269043659138,5.31126782148414,25.2016286189605,32.850843182561,16.2048650377482,42.8821238187881,10.540323642876,43.4527374583402,57.5090712654171,27.4350783070372,78.9089867980922,17.7264057562468,40.1359233573865,45.8824431972623,25.5889502520131,70.2532517041026,14.2830264212456
"419",2021-04-23,12.6462883024383,17.6661263081008,7.12493079211979,22.2609938113879,5.21730461227939,24.9325616476827,32.9094134322601,15.8623272544077,42.3082457012931,10.5387252113779,43.683180468003,56.1685394020566,26.3249976766756,77.6942098479831,17.4076000346085,38.0740869063199,43.4021150838297,24.0216016066789,65.9246622573828,13.3604827757084
"420",2021-04-24,12.5736617223739,17.6631604136407,6.95902038831462,22.0511374593959,5.21648594303901,24.3720079237062,33.1183020507849,15.5486646994814,42.5231347910219,10.4516818895806,42.9177183374568,53.9519913498356,25.6840530872041,76.3020509188317,17.4098340040217,36.3465073115698,40.775720410558,23.3709187613581,62.8043278265917,12.7106254763485
"421",2021-04-25,12.6033787209838,17.3570741766965,6.88483875155474,21.906387878688,5.27026836157089,24.0507205102981,32.9783086938562,15.1340007965422,42.3442953873583,10.7031430072291,42.6693724122854,53.233499536784,24.7951632173858,75.00451007657,17.1753085987133,34.5006680188949,37.876765635413,22.1489136302438,59.7162443875199,11.957940614922
"422",2021-04-26,12.1778340964971,16.9076339878872,6.85803813305129,21.8566349191739,5.25251603990392,23.4687045358834,32.6420710295378,15.0530924822265,41.7128098406364,10.5994700543045,41.7775688471043,51.2830268215148,23.660296640591,73.7977161904865,16.9862640030958,32.4586636162058,35.8928069917915,21.1535901208282,56.8794723516314,11.3174643803283
"423",2021-04-27,11.7539443938454,16.8429401233236,6.84254717506894,21.0029874612531,5.30646375627324,22.9723099256391,32.0088548169737,14.7159053534049,40.5753239069128,10.598851265498,40.9913750885211,50.7540991859385,23.1493097379693,71.0966782357449,16.2304382784413,30.6189050057313,33.9042401478045,20.3824334599674,54.3014948574162,10.5888797802223
"424",2021-04-28,11.6045019927628,16.6149420216088,6.80274698887706,20.5429941454335,5.17708913727172,22.6321053231471,31.2974358766883,14.5586033704736,39.8793823999766,10.1068833584271,39.8920185123228,48.8125138771335,22.3232964800157,70.062362804412,15.6115281006416,28.8084189083677,32.1440872284469,18.9072572045762,51.284462498402,10.3016306354868
"425",2021-04-29,11.1751914427966,16.3094841121259,6.6494069895462,20.1599996687424,5.03867928786925,22.1350818481093,30.841034518169,14.3428376709568,39.3135663432899,9.94546170395327,39.0054908503699,47.5020898754382,22.3296379396879,67.8789613270473,15.0032318548909,27.1950822760292,30.2409051410503,18.2121139286465,48.5270140617574,9.73902427094214
"426",2021-04-30,10.8365987135502,16.2730334855285,6.74205555893354,19.6397213241979,5.00082256817014,21.5285941701035,30.7388553638702,13.9102674970014,38.8221241262444,9.67731692996375,37.3056654012383,46.56991986304,21.8843833448488,65.8961030786481,14.5876293210653,25.7840915100765,28.4508238017812,17.4411689688507,45.2515124056644,9.47819042591992
