date,JHH_optimistic,SH_optimistic,BMC_optimistic,HCGH_optimistic,SMH_optimistic,JHH_moderate,SH_moderate,BMC_moderate,HCGH_moderate,SMH_moderate,JHH_pessimistic,SH_pessimistic,BMC_pessimistic,HCGH_pessimistic,SMH_pessimistic,JHH_optimistic_std,SH_optimistic_std,BMC_optimistic_std,HCGH_optimistic_std,SMH_optimistic_std,JHH_moderate_std,SH_moderate_std,BMC_moderate_std,HCGH_moderate_std,SMH_moderate_std,JHH_pessimistic_std,SH_pessimistic_std,BMC_pessimistic_std,HCGH_pessimistic_std,SMH_pessimistic_std
2021-01-01,9.45,10.37500000000002,5.325000000000003,14.999999999999979,3.0749999999999984,12.65675675675677,17.10900900900898,7.378378378378349,23.55405405405402,4.906306306306306,15.16666666666669,31.266666666666687,10.966666666666688,35.0,6.5333333333333306,2.602402735934624,3.051536498225117,1.697608612136493,3.0991934434623465,1.4532291629333591,4.000982348329414,4.366633303281172,2.62721053746767,5.799546173356845,2.076738576081169,0.8730533902472549,7.146249987852989,1.746106780494503,0.0,2.3795424396766327
2021-01-02,8.225,11.050000000000008,5.574999999999997,16.525000000000027,3.700000000000003,12.505405405405428,17.039639639639606,7.088288288288269,23.345945945945978,5.322522522522519,17.96666666666669,24.03333333333331,10.03333333333331,32.199999999999996,7.0,2.486337668137617,3.176869528325016,1.9214252522541717,4.526242923220095,1.661324772583616,3.8173109217725867,4.439630681809147,2.493296914223304,5.358831790534236,2.097432350687135,2.163844315615661,2.163844315615661,3.147838764754145,1.143095213298815,2.491318258807308
2021-01-03,8.049999999999999,11.324999999999982,4.8000000000000025,15.425000000000011,3.124999999999997,12.890090090090078,17.36756756756756,7.92072072072071,24.039639639639606,5.095495495495495,18.43333333333331,22.633333333333308,11.433333333333309,34.76666666666669,7.9333333333333105,2.6158172719056627,2.9642663510555196,1.8493242008906907,4.61485373549368,1.2049377577285858,3.8962665186915255,5.240438090519702,3.0519264959067223,6.027120079002659,2.189877917835776,1.837268503936089,4.654985380093999,0.3299831645537224,1.746106780494503,1.1897712198383132
2021-01-04,8.399999999999999,10.325,5.7499999999999964,16.19999999999997,3.400000000000002,12.726126126126138,17.22252252252252,7.744144144144169,23.39639639639638,5.372972972972976,20.766666666666687,27.066666666666688,13.06666666666669,30.099999999999998,9.1,3.163858403911275,3.2545160930620725,2.0609463845524956,3.3030289129827497,2.0297783130184417,3.6490579238811662,4.955344456435415,2.931367626109468,6.19831316675272,2.384784574702299,6.624365797736581,2.8193773938387325,2.007209228976616,6.021627686929841,0.9899494936611701
2021-01-05,9.325000000000019,11.024999999999999,5.7499999999999964,15.60000000000001,3.124999999999997,13.00360360360362,16.87567567567567,7.857657657657638,23.623423423423386,4.931531531531535,17.5,24.266666666666687,10.03333333333331,35.0,8.866666666666688,2.812805538959276,2.414927535144691,2.294013949390891,4.4933283877321974,1.261695288094556,3.942536064216113,5.2655127521887515,2.569276181927105,6.205373361083308,2.126918084293338,2.9698484809834955,5.8379981348251775,2.577250904010363,3.024345659256999,0.3299831645537224
2021-01-06,7.35,10.875000000000009,4.649999999999997,14.67499999999999,3.175000000000003,13.123423423423388,16.781081081081098,8.02792792792795,23.52252252252252,5.070270270270268,19.599999999999998,27.299999999999997,10.03333333333331,37.8,8.166666666666687,2.399479110140364,3.1940374136819405,1.999374902313222,3.280529682840865,1.406013869063888,4.204693965467065,4.735024063858361,3.0618010118632855,6.494442318187718,2.1203261093135795,3.024345659256999,1.5121728296285029,4.584272631023981,4.536518488885501,1.746106780494503
2021-01-07,8.324999999999967,10.97499999999998,5.049999999999996,15.399999999999999,3.3249999999999997,13.35675675675677,16.45945945945945,7.80720720720724,24.090090090090076,4.975675675675677,20.066666666666688,25.66666666666669,14.23333333333331,41.76666666666669,8.866666666666688,3.2041964671349357,3.3988049370330153,2.176579885967893,3.5249113464029147,1.8389874931602999,4.368099378914809,4.776243357359088,2.8826511731206765,6.313976416655509,2.145442108461491,3.718721405118818,1.746106780494503,1.746106780494503,4.860955553066584,2.8767265347188546
2021-01-08,8.399999999999999,10.79999999999998,5.0249999999999995,14.999999999999979,3.0749999999999984,12.789189189189209,17.24774774774772,7.80720720720724,24.272972972972987,5.593693693693693,19.833333333333307,27.766666666666687,14.933333333333309,39.43333333333331,9.1,2.867926079939998,3.885871845545088,1.9803724397193592,4.369210454990696,1.5801503093060512,4.358802863820397,5.538007038130847,2.8128953924020528,7.14799721141555,2.21059199927475,7.282093716019359,6.00351748745868,3.249957264676297,4.439469437769437,2.6191601707417576
2021-01-09,8.600000000000009,10.5,5.25,15.25000000000001,3.5,13.230630630630626,17.203603603603618,7.561261261261261,24.39909909909913,5.259459459459457,21.0,22.633333333333308,11.899999999999999,38.03333333333331,7.0,2.927456233660889,3.7742548933531257,1.7797471730557681,4.000937390162461,1.9974984355438206,4.124652162081171,5.558500153006927,3.0400975319575907,7.403243694921549,2.299407615776635,1.143095213298815,1.1897712198383132,3.024345659256999,8.10980202525864,0.9899494936611701
2021-01-10,8.524999999999979,10.64999999999999,5.2,15.625000000000018,3.0000000000000027,13.274774774774798,16.43423423423425,8.06576576576575,23.29549549549551,5.366666666666668,21.93333333333331,23.099999999999998,11.899999999999999,36.633333333333304,7.9333333333333105,2.410783067801829,3.3745370052793904,2.0099751242241792,3.4549782922617616,1.3729530217746,4.660287824472994,4.819470560722916,3.149960545884635,6.386068555952952,2.0912228989787796,3.445125380721129,2.6191601707417576,2.060744202143165,3.674537007872178,0.3299831645537224
